student_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
58,TCH0015,CLS0099,Y13,2024/2025,2025-01-02,*Current Grades,Construction,D*D*D*
58,TCH0006,CLS00101,Y13,2024/2025,2025-02-03,*Current Grades,Hospitality,D*DD
58,TCH0007,CLS00105,Y13,2024/2025,2025-05-25,*Current Grades,English,A
58,TCH0018,CLS00111,Y13,2024/2025,2025-03-13,*Current Grades,Mathematics,B
58,TCH0019,CLS00115,Y13,2024/2025,2025-04-18,*Current Grades,Science,A*
59,TCH0005,CLS0057,Y11,2024/2025,2025-01-31,*Current Grades,Construction,D2
59,TCH0018,CLS0071,Y11,2024/2025,2025-05-11,*Current Grades,Mathematics,4
59,TCH0009,CLS0073,Y11,2024/2025,2025-02-08,*Current Grades,Science,2
60,TCH0002,CLS0084,Y12,2024/2025,2025-03-03,*Current Grades,English,B
60,TCH0018,CLS0091,Y12,2024/2025,2025-06-17,*Current Grades,Mathematics,C
60,TCH0014,CLS0094,Y12,2024/2025,2025-05-30,*Current Grades,Science,B
61,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
61,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.26586755474376
61,TCH0000,CLS0036,Y10,2024/2025,2025-06-29,*Current Grades,Construction,D2
61,TCH0001,CLS0040,Y10,2024/2025,2025-06-21,*Current Grades,Hospitality,D2
61,TCH0017,CLS0047,Y10,2024/2025,2025-04-19,*Current Grades,English,2
61,TCH0003,CLS0048,Y10,2024/2025,2025-05-22,*Current Grades,Mathematics,6
61,TCH0009,CLS0053,Y10,2024/2025,2025-05-17,*Current Grades,Science,3
62,TCH0015,CLS0099,Y13,2024/2025,2025-01-14,*Current Grades,Construction,D*DD
62,TCH0012,CLS00106,Y13,2024/2025,2025-02-19,*Current Grades,English,D
62,TCH0018,CLS00111,Y13,2024/2025,2025-06-05,*Current Grades,Mathematics,D
62,TCH0014,CLS00114,Y13,2024/2025,2025-03-20,*Current Grades,Science,B
63,TCH0015,CLS0099,Y13,2024/2025,2025-01-08,*Current Grades,Construction,D*D*D
63,TCH0011,CLS00102,Y13,2024/2025,2025-06-05,*Current Grades,Hospitality,D*D*D
63,TCH0002,CLS00104,Y13,2024/2025,2025-02-12,*Current Grades,English,D
63,TCH0013,CLS00110,Y13,2024/2025,2025-02-12,*Current Grades,Mathematics,B
63,TCH0014,CLS00114,Y13,2024/2025,2025-01-25,*Current Grades,Science,A
64,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
64,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.5713793611255
64,TCH0017,CLS0015,Y8,2024/2025,2025-03-04,*Current Grades,English,8A
64,TCH0008,CLS0017,Y8,2024/2025,2025-04-05,*Current Grades,Mathematics,9A
64,TCH0014,CLS0022,Y8,2024/2025,2025-06-25,*Current Grades,Science,8C
65,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
65,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.95338067683414
65,TCH0000,CLS0036,Y10,2024/2025,2025-03-13,*Current Grades,Construction,D2
65,TCH0016,CLS0043,Y10,2024/2025,2025-04-17,*Current Grades,Hospitality,D*
65,TCH0002,CLS0044,Y10,2024/2025,2025-03-12,*Current Grades,English,5
65,TCH0003,CLS0048,Y10,2024/2025,2025-04-28,*Current Grades,Mathematics,7
65,TCH0019,CLS0055,Y10,2024/2025,2025-04-10,*Current Grades,Science,1
66,TCH0005,CLS0077,Y12,2024/2025,2025-04-26,*Current Grades,Construction,U
66,TCH0006,CLS0081,Y12,2024/2025,2025-03-15,*Current Grades,Hospitality,MMM
66,TCH0017,CLS0087,Y12,2024/2025,2025-01-26,*Current Grades,English,U
66,TCH0008,CLS0089,Y12,2024/2025,2025-01-25,*Current Grades,Mathematics,D
66,TCH0009,CLS0093,Y12,2024/2025,2025-05-21,*Current Grades,Science,C
67,TCH0000,CLS0056,Y11,2024/2025,2025-03-31,*Current Grades,Construction,M
67,TCH0016,CLS0063,Y11,2024/2025,2025-06-07,*Current Grades,Hospitality,P
67,TCH0007,CLS0065,Y11,2024/2025,2025-01-01,*Current Grades,English,3
67,TCH0008,CLS0069,Y11,2024/2025,2025-04-30,*Current Grades,Mathematics,3
67,TCH0009,CLS0073,Y11,2024/2025,2025-03-23,*Current Grades,Science,1
68,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
68,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
68,TCH0002,CLS0000,Y7,2024/2025,2025-04-07,*Current Grades,English,7C
68,TCH0019,CLS0011,Y7,2024/2025,2025-03-19,*Current Grades,Science,8A
69,TCH0000,CLS0096,Y13,2024/2025,2025-06-22,*Current Grades,Construction,D*D*D*
69,TCH0016,CLS00103,Y13,2024/2025,2025-01-08,*Current Grades,Hospitality,DDD
69,TCH0007,CLS00105,Y13,2024/2025,2025-06-16,*Current Grades,English,A
69,TCH0019,CLS00115,Y13,2024/2025,2025-02-22,*Current Grades,Science,A*
70,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91
70,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
70,TCH0005,CLS0037,Y10,2024/2025,2025-03-10,*Current Grades,Construction,P
70,TCH0011,CLS0042,Y10,2024/2025,2025-05-18,*Current Grades,Hospitality,P
70,TCH0007,CLS0045,Y10,2024/2025,2025-03-06,*Current Grades,English,4
70,TCH0018,CLS0051,Y10,2024/2025,2025-05-23,*Current Grades,Mathematics,6
70,TCH0014,CLS0054,Y10,2024/2025,2025-05-29,*Current Grades,Science,6
71,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
71,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
71,TCH0017,CLS0015,Y8,2024/2025,2025-06-07,*Current Grades,English,7E
71,TCH0003,CLS0016,Y8,2024/2025,2025-05-21,*Current Grades,Mathematics,8B
72,TCH0015,CLS0079,Y12,2024/2025,2025-05-16,*Current Grades,Construction,D*D*D*
72,TCH0016,CLS0083,Y12,2024/2025,2025-01-12,*Current Grades,Hospitality,D*D*D*
72,TCH0017,CLS0087,Y12,2024/2025,2025-01-03,*Current Grades,English,B
72,TCH0018,CLS0091,Y12,2024/2025,2025-04-10,*Current Grades,Mathematics,B
72,TCH0009,CLS0093,Y12,2024/2025,2025-01-11,*Current Grades,Science,A*
73,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
73,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
73,TCH0012,CLS0014,Y8,2024/2025,2025-01-16,*Current Grades,English,9D
73,TCH0013,CLS0018,Y8,2024/2025,2025-06-09,*Current Grades,Mathematics,9E
73,TCH0004,CLS0020,Y8,2024/2025,2025-01-04,*Current Grades,Science,8A
74,TCH0000,CLS0076,Y12,2024/2025,2025-03-22,*Current Grades,Construction,DDD
74,TCH0016,CLS0083,Y12,2024/2025,2025-05-29,*Current Grades,Hospitality,DDD
74,TCH0012,CLS0086,Y12,2024/2025,2025-04-09,*Current Grades,English,C
74,TCH0003,CLS0088,Y12,2024/2025,2025-01-03,*Current Grades,Mathematics,U
74,TCH0009,CLS0093,Y12,2024/2025,2025-04-04,*Current Grades,Science,C
75,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
75,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
75,TCH0017,CLS0027,Y9,2024/2025,2025-01-17,*Current Grades,English,9B
76,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95
76,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
76,TCH0010,CLS0038,Y10,2024/2025,2025-04-18,*Current Grades,Construction,U
76,TCH0011,CLS0042,Y10,2024/2025,2025-02-28,*Current Grades,Hospitality,U
76,TCH0012,CLS0046,Y10,2024/2025,2025-04-14,*Current Grades,English,1
76,TCH0013,CLS0050,Y10,2024/2025,2025-01-01,*Current Grades,Mathematics,1
76,TCH0009,CLS0053,Y10,2024/2025,2025-01-17,*Current Grades,Science,1
77,TCH0005,CLS0097,Y13,2024/2025,2025-05-02,*Current Grades,Construction,MMM
77,TCH0011,CLS00102,Y13,2024/2025,2025-01-13,*Current Grades,Hospitality,DDD
77,TCH0012,CLS00106,Y13,2024/2025,2025-05-26,*Current Grades,English,E
77,TCH0003,CLS00108,Y13,2024/2025,2025-06-10,*Current Grades,Mathematics,D
77,TCH0004,CLS00112,Y13,2024/2025,2025-06-15,*Current Grades,Science,E
78,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
78,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,102.75375830529798
78,TCH0002,CLS0012,Y8,2024/2025,2025-02-04,*Current Grades,English,8E
78,TCH0008,CLS0017,Y8,2024/2025,2025-03-11,*Current Grades,Mathematics,8E
78,TCH0004,CLS0020,Y8,2024/2025,2025-03-09,*Current Grades,Science,7D
79,TCH0001,CLS0060,Y11,2024/2025,2025-05-04,*Current Grades,Hospitality,D2
79,TCH0017,CLS0067,Y11,2024/2025,2025-03-15,*Current Grades,English,5
79,TCH0013,CLS0070,Y11,2024/2025,2025-03-21,*Current Grades,Mathematics,8
80,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
80,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
80,TCH0017,CLS0015,Y8,2024/2025,2025-06-28,*Current Grades,English,8A
80,TCH0018,CLS0019,Y8,2024/2025,2025-04-11,*Current Grades,Mathematics,8E
80,TCH0009,CLS0021,Y8,2024/2025,2025-03-16,*Current Grades,Science,9A
81,TCH0005,CLS0057,Y11,2024/2025,2025-03-23,*Current Grades,Construction,D2
81,TCH0011,CLS0062,Y11,2024/2025,2025-01-08,*Current Grades,Hospitality,D2
81,TCH0012,CLS0066,Y11,2024/2025,2025-05-30,*Current Grades,English,6
81,TCH0013,CLS0070,Y11,2024/2025,2025-04-12,*Current Grades,Mathematics,5
82,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90
82,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
82,TCH0002,CLS0012,Y8,2024/2025,2025-02-18,*Current Grades,English,8B
82,TCH0008,CLS0017,Y8,2024/2025,2025-01-15,*Current Grades,Mathematics,8C
82,TCH0004,CLS0020,Y8,2024/2025,2025-06-20,*Current Grades,Science,7B
83,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
83,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
83,TCH0001,CLS0040,Y10,2024/2025,2025-05-25,*Current Grades,Hospitality,D2
83,TCH0017,CLS0047,Y10,2024/2025,2025-04-15,*Current Grades,English,3
83,TCH0008,CLS0049,Y10,2024/2025,2025-04-15,*Current Grades,Mathematics,6
83,TCH0009,CLS0053,Y10,2024/2025,2025-06-01,*Current Grades,Science,4
84,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
84,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
84,TCH0008,CLS0029,Y9,2024/2025,2025-06-08,*Current Grades,Mathematics,7A
84,TCH0004,CLS0032,Y9,2024/2025,2025-03-09,*Current Grades,Science,7D
85,TCH0000,CLS0056,Y11,2024/2025,2025-03-31,*Current Grades,Construction,D*
85,TCH0011,CLS0062,Y11,2024/2025,2025-06-17,*Current Grades,Hospitality,D1
85,TCH0012,CLS0066,Y11,2024/2025,2025-05-31,*Current Grades,English,8
85,TCH0018,CLS0071,Y11,2024/2025,2025-01-19,*Current Grades,Mathematics,5
85,TCH0014,CLS0074,Y11,2024/2025,2025-05-05,*Current Grades,Science,4
86,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
86,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
86,TCH0002,CLS0000,Y7,2024/2025,2025-01-02,*Current Grades,English,8C
86,TCH0003,CLS0004,Y7,2024/2025,2025-02-16,*Current Grades,Mathematics,9E
86,TCH0009,CLS0009,Y7,2024/2025,2025-04-13,*Current Grades,Science,9D
87,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90
87,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
87,TCH0002,CLS0000,Y7,2024/2025,2025-05-12,*Current Grades,English,7E
87,TCH0013,CLS0006,Y7,2024/2025,2025-02-26,*Current Grades,Mathematics,8B
87,TCH0009,CLS0009,Y7,2024/2025,2025-02-09,*Current Grades,Science,9A
88,TCH0005,CLS0097,Y13,2024/2025,2025-05-27,*Current Grades,Construction,DDD
88,TCH0011,CLS00102,Y13,2024/2025,2025-01-23,*Current Grades,Hospitality,D*D*D
88,TCH0002,CLS00104,Y13,2024/2025,2025-01-26,*Current Grades,English,E
88,TCH0008,CLS00109,Y13,2024/2025,2025-06-29,*Current Grades,Mathematics,D
89,TCH0005,CLS0077,Y12,2024/2025,2025-03-01,*Current Grades,Construction,MMM
89,TCH0001,CLS0080,Y12,2024/2025,2025-03-10,*Current Grades,Hospitality,DDD
89,TCH0017,CLS0087,Y12,2024/2025,2025-02-02,*Current Grades,English,C
89,TCH0018,CLS0091,Y12,2024/2025,2025-03-12,*Current Grades,Mathematics,C
89,TCH0009,CLS0093,Y12,2024/2025,2025-06-10,*Current Grades,Science,A
90,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
90,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
90,TCH0012,CLS0002,Y7,2024/2025,2025-02-27,*Current Grades,English,8D
90,TCH0018,CLS0007,Y7,2024/2025,2025-04-24,*Current Grades,Mathematics,9E
90,TCH0009,CLS0009,Y7,2024/2025,2025-03-23,*Current Grades,Science,9B
91,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
91,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
91,TCH0010,CLS0038,Y10,2024/2025,2025-05-23,*Current Grades,Construction,D2
91,TCH0001,CLS0040,Y10,2024/2025,2025-01-30,*Current Grades,Hospitality,D1
91,TCH0017,CLS0047,Y10,2024/2025,2025-04-11,*Current Grades,English,4
91,TCH0003,CLS0048,Y10,2024/2025,2025-06-25,*Current Grades,Mathematics,8
91,TCH0019,CLS0055,Y10,2024/2025,2025-03-05,*Current Grades,Science,2
92,TCH0015,CLS0099,Y13,2024/2025,2025-06-16,*Current Grades,Construction,MMM
92,TCH0006,CLS00101,Y13,2024/2025,2025-03-01,*Current Grades,Hospitality,U
92,TCH0012,CLS00106,Y13,2024/2025,2025-04-11,*Current Grades,English,U
92,TCH0003,CLS00108,Y13,2024/2025,2025-04-10,*Current Grades,Mathematics,U
92,TCH0004,CLS00112,Y13,2024/2025,2025-04-01,*Current Grades,Science,U
93,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95
93,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
93,TCH0017,CLS0003,Y7,2024/2025,2025-04-10,*Current Grades,English,7D
93,TCH0008,CLS0005,Y7,2024/2025,2025-02-23,*Current Grades,Mathematics,9D
93,TCH0019,CLS0011,Y7,2024/2025,2025-06-15,*Current Grades,Science,8D
94,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,84
94,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
94,TCH0002,CLS0000,Y7,2024/2025,2025-04-05,*Current Grades,English,8A
94,TCH0003,CLS0004,Y7,2024/2025,2025-06-24,*Current Grades,Mathematics,9E
94,TCH0019,CLS0011,Y7,2024/2025,2025-06-02,*Current Grades,Science,8D
95,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
95,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
95,TCH0002,CLS0000,Y7,2024/2025,2025-06-07,*Current Grades,English,8B
95,TCH0003,CLS0004,Y7,2024/2025,2025-01-20,*Current Grades,Mathematics,9E
95,TCH0014,CLS0010,Y7,2024/2025,2025-05-03,*Current Grades,Science,7E
96,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
96,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
96,TCH0012,CLS0002,Y7,2024/2025,2025-03-24,*Current Grades,English,7E
96,TCH0013,CLS0006,Y7,2024/2025,2025-01-14,*Current Grades,Mathematics,7E
96,TCH0019,CLS0011,Y7,2024/2025,2025-05-23,*Current Grades,Science,7E
97,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
97,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,103.05483556845756
97,TCH0012,CLS0002,Y7,2024/2025,2025-02-17,*Current Grades,English,9A
97,TCH0018,CLS0007,Y7,2024/2025,2025-03-15,*Current Grades,Mathematics,9E
97,TCH0009,CLS0009,Y7,2024/2025,2025-04-13,*Current Grades,Science,9C
98,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
98,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
98,TCH0008,CLS0029,Y9,2024/2025,2025-02-28,*Current Grades,Mathematics,7C
98,TCH0014,CLS0034,Y9,2024/2025,2025-01-16,*Current Grades,Science,8D
99,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
99,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
99,TCH0007,CLS0025,Y9,2024/2025,2025-03-27,*Current Grades,English,9C
99,TCH0008,CLS0029,Y9,2024/2025,2025-04-11,*Current Grades,Mathematics,7D
99,TCH0014,CLS0034,Y9,2024/2025,2025-03-26,*Current Grades,Science,8E
100,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
100,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
100,TCH0017,CLS0015,Y8,2024/2025,2025-06-01,*Current Grades,English,7A
100,TCH0013,CLS0018,Y8,2024/2025,2025-03-16,*Current Grades,Mathematics,8E
100,TCH0014,CLS0022,Y8,2024/2025,2025-04-23,*Current Grades,Science,7D
101,TCH0015,CLS0079,Y12,2024/2025,2025-02-14,*Current Grades,Construction,DDD
101,TCH0001,CLS0080,Y12,2024/2025,2025-06-13,*Current Grades,Hospitality,MMM
101,TCH0012,CLS0086,Y12,2024/2025,2025-01-25,*Current Grades,English,D
101,TCH0008,CLS0089,Y12,2024/2025,2025-01-13,*Current Grades,Mathematics,D
101,TCH0014,CLS0094,Y12,2024/2025,2025-03-20,*Current Grades,Science,D
102,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
102,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
102,TCH0017,CLS0027,Y9,2024/2025,2025-06-28,*Current Grades,English,8D
102,TCH0003,CLS0028,Y9,2024/2025,2025-05-16,*Current Grades,Mathematics,9A
102,TCH0004,CLS0032,Y9,2024/2025,2025-03-07,*Current Grades,Science,8D
103,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
103,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
103,TCH0012,CLS0002,Y7,2024/2025,2025-04-25,*Current Grades,English,8E
103,TCH0008,CLS0005,Y7,2024/2025,2025-04-30,*Current Grades,Mathematics,9E
103,TCH0004,CLS0008,Y7,2024/2025,2025-01-19,*Current Grades,Science,8E
104,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
104,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
104,TCH0012,CLS0014,Y8,2024/2025,2025-04-11,*Current Grades,English,9D
104,TCH0013,CLS0018,Y8,2024/2025,2025-03-15,*Current Grades,Mathematics,9E
104,TCH0019,CLS0023,Y8,2024/2025,2025-06-09,*Current Grades,Science,9B
105,TCH0015,CLS0059,Y11,2024/2025,2025-03-13,*Current Grades,Construction,D2
105,TCH0016,CLS0063,Y11,2024/2025,2025-06-29,*Current Grades,Hospitality,D1
105,TCH0007,CLS0065,Y11,2024/2025,2025-01-12,*Current Grades,English,6
105,TCH0008,CLS0069,Y11,2024/2025,2025-03-06,*Current Grades,Mathematics,6
105,TCH0009,CLS0073,Y11,2024/2025,2025-03-09,*Current Grades,Science,2
106,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95
106,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
106,TCH0013,CLS0030,Y9,2024/2025,2025-01-14,*Current Grades,Mathematics,8D
106,TCH0019,CLS0035,Y9,2024/2025,2025-06-09,*Current Grades,Science,9A
107,TCH0005,CLS0097,Y13,2024/2025,2025-05-20,*Current Grades,Construction,DDD
107,TCH0011,CLS00102,Y13,2024/2025,2025-04-24,*Current Grades,Hospitality,D*DD
107,TCH0018,CLS00111,Y13,2024/2025,2025-05-30,*Current Grades,Mathematics,C
107,TCH0009,CLS00113,Y13,2024/2025,2025-06-04,*Current Grades,Science,E
108,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
108,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
108,TCH0017,CLS0027,Y9,2024/2025,2025-04-15,*Current Grades,English,8E
108,TCH0018,CLS0031,Y9,2024/2025,2025-04-13,*Current Grades,Mathematics,8E
108,TCH0014,CLS0034,Y9,2024/2025,2025-06-07,*Current Grades,Science,8C
109,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
109,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
109,TCH0012,CLS0026,Y9,2024/2025,2025-05-22,*Current Grades,English,8A
109,TCH0013,CLS0030,Y9,2024/2025,2025-02-08,*Current Grades,Mathematics,8D
109,TCH0014,CLS0034,Y9,2024/2025,2025-03-25,*Current Grades,Science,8D
110,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,83
110,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
110,TCH0017,CLS0015,Y8,2024/2025,2025-03-09,*Current Grades,English,7A
110,TCH0018,CLS0019,Y8,2024/2025,2025-03-09,*Current Grades,Mathematics,7B
110,TCH0009,CLS0021,Y8,2024/2025,2025-01-11,*Current Grades,Science,7D
111,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89
111,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
111,TCH0015,CLS0039,Y10,2024/2025,2025-06-15,*Current Grades,Construction,D1
111,TCH0011,CLS0042,Y10,2024/2025,2025-01-17,*Current Grades,Hospitality,D2
111,TCH0017,CLS0047,Y10,2024/2025,2025-06-20,*Current Grades,English,5
111,TCH0008,CLS0049,Y10,2024/2025,2025-02-28,*Current Grades,Mathematics,8
111,TCH0019,CLS0055,Y10,2024/2025,2025-06-25,*Current Grades,Science,3
112,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
112,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,109.05112343016614
112,TCH0013,CLS0006,Y7,2024/2025,2025-03-07,*Current Grades,Mathematics,9B
112,TCH0014,CLS0010,Y7,2024/2025,2025-05-04,*Current Grades,Science,8D
113,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95
113,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,106.77504095744318
113,TCH0017,CLS0015,Y8,2024/2025,2025-04-02,*Current Grades,English,7D
113,TCH0013,CLS0018,Y8,2024/2025,2025-03-27,*Current Grades,Mathematics,9B
114,TCH0000,CLS0076,Y12,2024/2025,2025-02-07,*Current Grades,Construction,D*D*D
114,TCH0006,CLS0081,Y12,2024/2025,2025-04-13,*Current Grades,Hospitality,D*DD
114,TCH0012,CLS0086,Y12,2024/2025,2025-05-21,*Current Grades,English,A
114,TCH0008,CLS0089,Y12,2024/2025,2025-06-13,*Current Grades,Mathematics,A
114,TCH0014,CLS0094,Y12,2024/2025,2025-02-18,*Current Grades,Science,A
115,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
115,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
115,TCH0000,CLS0036,Y10,2024/2025,2025-03-20,*Current Grades,Construction,D*
115,TCH0016,CLS0043,Y10,2024/2025,2025-01-11,*Current Grades,Hospitality,D*
115,TCH0017,CLS0047,Y10,2024/2025,2025-04-28,*Current Grades,English,6
115,TCH0008,CLS0049,Y10,2024/2025,2025-05-11,*Current Grades,Mathematics,9
115,TCH0009,CLS0053,Y10,2024/2025,2025-01-18,*Current Grades,Science,7
116,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
116,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
116,TCH0000,CLS0036,Y10,2024/2025,2025-01-18,*Current Grades,Construction,P
116,TCH0016,CLS0043,Y10,2024/2025,2025-06-20,*Current Grades,Hospitality,D2
