student_id,school_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
55,SCH00,TCH0008,CLS0033,Y8,2024/2025,2025-01-12,* Current Grades (KS3),Mathematics,9D
55,SCH00,,CLS0042,Y8,2024/2025,2025-03-17,* Current Grades (KS3),Science,7E
56,SCH00,,CLS00153,Y12,2024/2025,2025-02-11,* Current Grades (KS5),Construction,D*DD
56,SCH00,,CLS00165,Y12,2024/2025,2025-04-09,* Current Grades (KS5),Hospitality,D*DD
56,SCH00,,,Y12,2024/2025,2025-01-03,* Current Grades (KS5),English,B
56,SCH00,,CLS00179,Y12,2024/2025,2025-04-04,* Current Grades (KS5),Mathematics,A*
56,SCH00,,,Y12,2024/2025,2025-03-08,* Current Grades (KS5),Science,B
57,SCH00,TCH0010,CLS00194,Y13,2024/2025,2025-05-10,* Current Grades (KS5),Construction,D*D*D*
57,SCH00,TCH0001,CLS00200,Y13,2024/2025,2025-01-21,* Current Grades (KS5),Hospitality,D*DD
57,SCH00,TCH0007,CLS00209,Y13,2024/2025,2025-03-29,* Current Grades (KS5),English,A*
57,SCH00,,CLS00219,Y13,2024/2025,2025-01-14,* Current Grades (KS5),Mathematics,A*
58,SCH00,,CLS00195,Y13,2024/2025,2025-05-26,* Current Grades (KS5),Construction,DDM
58,SCH00,TCH0031,CLS00206,Y13,2024/2025,2025-03-11,* Current Grades (KS5),Hospitality,D*D*D*
58,SCH00,,,Y13,2024/2025,2025-01-01,* Current Grades (KS5),English,D
58,SCH00,,CLS00219,Y13,2024/2025,2025-01-17,* Current Grades (KS5),Mathematics,A*
58,SCH00,TCH0019,CLS00227,Y13,2024/2025,2025-05-28,* Current Grades (KS5),Science,A*
59,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
59,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
59,SCH00,TCH0035,CLS0079,Y10,2024/2025,2025-03-26,* Current Grades,Construction,D1
59,SCH00,TCH0016,CLS0083,Y10,2024/2025,2025-05-02,* Current Grades,Hospitality,D1
59,SCH00,,,Y10,2024/2025,2025-01-13,* Current Grades,English,7
59,SCH00,TCH0028,CLS00101,Y10,2024/2025,2025-05-26,* Current Grades,Mathematics,8
59,SCH00,,CLS00105,Y10,2024/2025,2025-06-10,* Current Grades,Science,7
60,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93.0
60,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.3
60,SCH00,TCH0017,CLS0051,Y9,2024/2025,2025-05-02,* Current Grades (KS3),English,7A
60,SCH00,TCH0033,CLS0062,Y9,2024/2025,2025-05-03,* Current Grades (KS3),Mathematics,7E
60,SCH00,TCH0024,CLS0068,Y9,2024/2025,2025-01-23,* Current Grades (KS3),Science,8B
61,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89.0
61,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.9
61,SCH00,,,Y8,2024/2025,2025-05-12,* Current Grades (KS3),English,8C
61,SCH00,,,Y8,2024/2025,2025-06-19,* Current Grades (KS3),Mathematics,8A
61,SCH00,TCH0029,CLS0045,Y8,2024/2025,2025-02-25,* Current Grades (KS3),Science,7A
62,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
62,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.2
62,SCH00,TCH0022,CLS0004,Y7,2024/2025,2025-04-20,* Current Grades (KS3),English,7E
62,SCH00,,CLS0011,Y7,2024/2025,2025-03-31,* Current Grades (KS3),Mathematics,8B
62,SCH00,TCH0019,CLS0019,Y7,2024/2025,2025-05-25,* Current Grades (KS3),Science,8D
63,SCH00,TCH0030,CLS00198,Y13,2024/2025,2025-02-11,* Current Grades (KS5),Construction,PPP
63,SCH00,TCH0006,CLS00201,Y13,2024/2025,2025-03-13,* Current Grades (KS5),Hospitality,D*DD
63,SCH00,TCH0012,CLS00210,Y13,2024/2025,2025-03-03,* Current Grades (KS5),English,D
63,SCH00,TCH0013,CLS00218,Y13,2024/2025,2025-03-23,* Current Grades (KS5),Mathematics,C
63,SCH00,TCH0024,CLS00228,Y13,2024/2025,2025-01-08,* Current Grades (KS5),Science,A
64,SCH00,TCH0035,CLS00159,Y12,2024/2025,2025-03-16,* Current Grades (KS5),Construction,D*D*D*
64,SCH00,,,Y12,2024/2025,2025-04-04,* Current Grades (KS5),Hospitality,D*D*D*
64,SCH00,,,Y12,2024/2025,2025-01-19,* Current Grades (KS5),English,B
64,SCH00,,CLS00176,Y12,2024/2025,2025-03-10,* Current Grades (KS5),Mathematics,E
65,SCH00,TCH0025,CLS00157,Y12,2024/2025,2025-05-18,* Current Grades (KS5),Construction,DDM
65,SCH00,,CLS00165,Y12,2024/2025,2025-05-07,* Current Grades (KS5),Hospitality,MMM
65,SCH00,,,Y12,2024/2025,2025-06-17,* Current Grades (KS5),English,U
65,SCH00,,CLS00176,Y12,2024/2025,2025-05-25,* Current Grades (KS5),Mathematics,U
65,SCH00,TCH0034,CLS00190,Y12,2024/2025,2025-04-15,* Current Grades (KS5),Science,C
66,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
66,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.0
66,SCH00,TCH0010,CLS0074,Y10,2024/2025,2025-02-15,* Current Grades,Construction,D1
66,SCH00,TCH0011,CLS0082,Y10,2024/2025,2025-02-21,* Current Grades,Hospitality,D*
66,SCH00,,,Y10,2024/2025,2025-01-04,* Current Grades,English,5
66,SCH00,,,Y10,2024/2025,2025-06-08,* Current Grades,Mathematics,7
66,SCH00,,CLS00105,Y10,2024/2025,2025-03-09,* Current Grades,Science,5
67,SCH00,TCH0000,CLS00112,Y11,2024/2025,2025-03-31,* Current Grades,Construction,M
67,SCH00,,CLS00125,Y11,2024/2025,2025-06-17,* Current Grades,Hospitality,D*
67,SCH00,,,Y11,2024/2025,2025-05-31,* Current Grades,English,6
67,SCH00,TCH0033,CLS00142,Y11,2024/2025,2025-01-19,* Current Grades,Mathematics,7
67,SCH00,TCH0024,CLS00148,Y11,2024/2025,2025-05-05,* Current Grades,Science,9
68,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
68,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
68,SCH00,TCH0002,CLS0000,Y7,2024/2025,2025-02-04,* Current Grades (KS3),English,9A
68,SCH00,TCH0008,CLS0009,Y7,2024/2025,2025-02-16,* Current Grades (KS3),Mathematics,9C
68,SCH00,,CLS0018,Y7,2024/2025,2025-04-13,* Current Grades (KS3),Science,8C
69,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,90.0
69,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,83.8
69,SCH00,,CLS0006,Y7,2024/2025,2025-01-11,* Current Grades (KS3),English,8A
69,SCH00,,,Y7,2024/2025,2025-05-12,* Current Grades (KS3),Mathematics,8D
69,SCH00,,,Y7,2024/2025,2025-02-26,* Current Grades (KS3),Science,7E
70,SCH00,TCH0010,CLS00154,Y12,2024/2025,2025-06-01,* Current Grades (KS5),Construction,D*DD
70,SCH00,TCH0036,CLS00167,Y12,2024/2025,2025-06-30,* Current Grades (KS5),Hospitality,DDD
70,SCH00,,,Y12,2024/2025,2025-05-27,* Current Grades (KS5),English,C
70,SCH00,TCH0028,CLS00181,Y12,2024/2025,2025-01-23,* Current Grades (KS5),Mathematics,C
70,SCH00,,CLS00184,Y12,2024/2025,2025-01-26,* Current Grades (KS5),Science,A*
71,SCH00,TCH0035,CLS00199,Y13,2024/2025,2025-03-13,* Current Grades (KS5),Construction,DDM
71,SCH00,,CLS00205,Y13,2024/2025,2025-06-04,* Current Grades (KS5),Hospitality,DDM
71,SCH00,TCH0012,CLS00210,Y13,2024/2025,2025-05-18,* Current Grades (KS5),English,E
71,SCH00,,CLS00219,Y13,2024/2025,2025-04-08,* Current Grades (KS5),Mathematics,C
71,SCH00,,,Y13,2024/2025,2025-03-10,* Current Grades (KS5),Science,C
72,SCH00,TCH0036,CLS00127,Y11,2024/2025,2025-03-12,* Current Grades,Hospitality,D2
72,SCH00,,,Y11,2024/2025,2025-03-22,* Current Grades,English,4
72,SCH00,TCH0019,CLS00147,Y11,2024/2025,2025-04-17,* Current Grades,Science,9
73,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
73,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.1
73,SCH00,,,Y9,2024/2025,2025-04-10,* Current Grades (KS3),English,8E
73,SCH00,TCH0008,CLS0057,Y9,2024/2025,2025-03-19,* Current Grades (KS3),Mathematics,9B
74,SCH00,TCH0000,CLS00192,Y13,2024/2025,2025-02-05,* Current Grades (KS5),Construction,D*DD
74,SCH00,TCH0016,CLS00203,Y13,2024/2025,2025-04-06,* Current Grades (KS5),Hospitality,DDD
74,SCH00,TCH0037,CLS00215,Y13,2024/2025,2025-02-15,* Current Grades (KS5),English,E
74,SCH00,,CLS00226,Y13,2024/2025,2025-04-26,* Current Grades (KS5),Science,B
75,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
75,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
75,SCH00,TCH0012,CLS0026,Y8,2024/2025,2025-05-22,* Current Grades (KS3),English,7C
75,SCH00,,CLS0035,Y8,2024/2025,2025-01-20,* Current Grades (KS3),Mathematics,8B
75,SCH00,TCH0034,CLS0046,Y8,2024/2025,2025-04-23,* Current Grades (KS3),Science,7E
76,SCH00,TCH0000,CLS00112,Y11,2024/2025,2025-01-15,* Current Grades,Construction,P
76,SCH00,TCH0021,CLS00124,Y11,2024/2025,2025-03-17,* Current Grades,Hospitality,D2
76,SCH00,TCH0027,CLS00133,Y11,2024/2025,2025-01-02,* Current Grades,English,6
76,SCH00,,CLS00139,Y11,2024/2025,2025-06-08,* Current Grades,Mathematics,8
76,SCH00,TCH0034,CLS00150,Y11,2024/2025,2025-01-01,* Current Grades,Science,4
77,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91.0
77,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.6
77,SCH00,TCH0037,CLS0031,Y8,2024/2025,2025-04-18,* Current Grades (KS3),English,7C
77,SCH00,,CLS0035,Y8,2024/2025,2025-04-15,* Current Grades (KS3),Mathematics,9A
77,SCH00,,CLS0040,Y8,2024/2025,2025-02-11,* Current Grades (KS3),Science,8E
78,SCH00,,CLS00153,Y12,2024/2025,2025-02-23,* Current Grades (KS5),Construction,D*DD
78,SCH00,,,Y12,2024/2025,2025-01-23,* Current Grades (KS5),Hospitality,D*D*D
78,SCH00,,,Y12,2024/2025,2025-01-28,* Current Grades (KS5),English,A*
78,SCH00,TCH0023,CLS00180,Y12,2024/2025,2025-06-12,* Current Grades (KS5),Mathematics,B
78,SCH00,TCH0024,CLS00188,Y12,2024/2025,2025-03-02,* Current Grades (KS5),Science,A
79,SCH00,TCH0035,CLS00199,Y13,2024/2025,2025-04-13,* Current Grades (KS5),Construction,DDD
79,SCH00,,,Y13,2024/2025,2025-05-09,* Current Grades (KS5),Hospitality,DDD
79,SCH00,,,Y13,2024/2025,2025-03-20,* Current Grades (KS5),English,E
79,SCH00,,CLS00219,Y13,2024/2025,2025-04-02,* Current Grades (KS5),Mathematics,B
79,SCH00,TCH0034,CLS00230,Y13,2024/2025,2025-04-14,* Current Grades (KS5),Science,D
80,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
80,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.3
80,SCH00,TCH0037,CLS0055,Y9,2024/2025,2025-01-06,* Current Grades (KS3),English,8A
80,SCH00,TCH0028,CLS0061,Y9,2024/2025,2025-03-12,* Current Grades (KS3),Mathematics,9D
80,SCH00,,CLS0066,Y9,2024/2025,2025-01-15,* Current Grades (KS3),Science,9A
81,SCH00,,CLS00155,Y12,2024/2025,2025-04-07,* Current Grades (KS5),Construction,DDD
81,SCH00,TCH0021,CLS00164,Y12,2024/2025,2025-05-13,* Current Grades (KS5),Hospitality,DDM
81,SCH00,,,Y12,2024/2025,2025-03-27,* Current Grades (KS5),English,U
81,SCH00,TCH0013,CLS00178,Y12,2024/2025,2025-04-11,* Current Grades (KS5),Mathematics,C
81,SCH00,,,Y12,2024/2025,2025-03-26,* Current Grades (KS5),Science,E
82,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
82,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
82,SCH00,,CLS0030,Y8,2024/2025,2025-06-01,* Current Grades (KS3),English,7B
82,SCH00,,,Y8,2024/2025,2025-03-16,* Current Grades (KS3),Mathematics,8D
82,SCH00,,,Y8,2024/2025,2025-04-23,* Current Grades (KS3),Science,8A
83,SCH00,,,Y12,2024/2025,2025-04-16,* Current Grades (KS5),Construction,DDM
83,SCH00,TCH0021,CLS00164,Y12,2024/2025,2025-06-25,* Current Grades (KS5),Hospitality,DDM
83,SCH00,TCH0027,CLS00173,Y12,2024/2025,2025-03-16,* Current Grades (KS5),English,C
83,SCH00,,CLS00186,Y12,2024/2025,2025-01-13,* Current Grades (KS5),Science,D
84,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93.0
84,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,86.7
84,SCH00,TCH0035,CLS0079,Y10,2024/2025,2025-06-28,* Current Grades,Construction,P
84,SCH00,TCH0006,CLS0081,Y10,2024/2025,2025-05-16,* Current Grades,Hospitality,M
84,SCH00,TCH0002,CLS0088,Y10,2024/2025,2025-03-07,* Current Grades,English,3
84,SCH00,TCH0034,CLS00110,Y10,2024/2025,2025-01-04,* Current Grades,Science,3
85,SCH00,,,Y11,2024/2025,2025-04-25,* Current Grades,Construction,D2
85,SCH00,TCH0016,CLS00123,Y11,2024/2025,2025-04-30,* Current Grades,Hospitality,M
85,SCH00,TCH0002,CLS00128,Y11,2024/2025,2025-01-19,* Current Grades,English,4
85,SCH00,TCH0038,CLS00143,Y11,2024/2025,2025-06-11,* Current Grades,Mathematics,2
85,SCH00,,,Y11,2024/2025,2025-03-22,* Current Grades,Science,4
86,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
86,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.8
86,SCH00,TCH0022,CLS0004,Y7,2024/2025,2025-03-15,* Current Grades (KS3),English,7D
86,SCH00,TCH0033,CLS0014,Y7,2024/2025,2025-06-09,* Current Grades (KS3),Mathematics,7C
86,SCH00,,CLS0017,Y7,2024/2025,2025-01-30,* Current Grades (KS3),Science,7D
87,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
87,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,99.9
87,SCH00,TCH0020,CLS0076,Y10,2024/2025,2025-02-12,* Current Grades,Construction,D1
87,SCH00,,,Y10,2024/2025,2025-02-14,* Current Grades,Hospitality,D1
87,SCH00,TCH0002,CLS0088,Y10,2024/2025,2025-05-06,* Current Grades,English,5
87,SCH00,,CLS0099,Y10,2024/2025,2025-03-06,* Current Grades,Mathematics,7
87,SCH00,,CLS00106,Y10,2024/2025,2025-03-09,* Current Grades,Science,7
88,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
88,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
88,SCH00,TCH0024,CLS0068,Y9,2024/2025,2025-01-14,* Current Grades (KS3),Science,9A
89,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
89,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.6
89,SCH00,,CLS0075,Y10,2024/2025,2025-05-26,* Current Grades,Construction,D*
89,SCH00,TCH0011,CLS0082,Y10,2024/2025,2025-05-20,* Current Grades,Hospitality,D*
89,SCH00,TCH0027,CLS0093,Y10,2024/2025,2025-04-24,* Current Grades,English,9
89,SCH00,TCH0034,CLS00110,Y10,2024/2025,2025-05-30,* Current Grades,Science,5
90,SCH00,TCH0010,CLS00194,Y13,2024/2025,2025-06-05,* Current Grades (KS5),Construction,D*D*D*
90,SCH00,TCH0031,CLS00206,Y13,2024/2025,2025-05-05,* Current Grades (KS5),Hospitality,D*D*D*
90,SCH00,,,Y13,2024/2025,2025-04-13,* Current Grades (KS5),English,B
90,SCH00,TCH0028,CLS00221,Y13,2024/2025,2025-06-07,* Current Grades (KS5),Mathematics,A*
90,SCH00,,CLS00226,Y13,2024/2025,2025-02-10,* Current Grades (KS5),Science,A*
91,SCH00,TCH0010,CLS00114,Y11,2024/2025,2025-01-11,* Current Grades,Construction,D*
91,SCH00,,,Y11,2024/2025,2025-02-22,* Current Grades,Hospitality,D1
91,SCH00,TCH0027,CLS00133,Y11,2024/2025,2025-03-25,* Current Grades,English,8
91,SCH00,,,Y11,2024/2025,2025-01-21,* Current Grades,Mathematics,9
91,SCH00,TCH0034,CLS00150,Y11,2024/2025,2025-02-17,* Current Grades,Science,6
92,SCH00,TCH0020,CLS00196,Y13,2024/2025,2025-03-20,* Current Grades (KS5),Construction,D*D*D
92,SCH00,TCH0021,CLS00204,Y13,2024/2025,2025-06-09,* Current Grades (KS5),Hospitality,D*DD
92,SCH00,TCH0002,CLS00208,Y13,2024/2025,2025-05-06,* Current Grades (KS5),English,A*
92,SCH00,TCH0013,CLS00218,Y13,2024/2025,2025-03-26,* Current Grades (KS5),Mathematics,A
92,SCH00,,,Y13,2024/2025,2025-02-26,* Current Grades (KS5),Science,A*
93,SCH00,,,Y11,2024/2025,2025-03-31,* Current Grades,Construction,D1
93,SCH00,,CLS00134,Y11,2024/2025,2025-06-20,* Current Grades,English,6
93,SCH00,,CLS00139,Y11,2024/2025,2025-02-28,* Current Grades,Mathematics,7
93,SCH00,TCH0039,CLS00151,Y11,2024/2025,2025-06-25,* Current Grades,Science,4
94,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
94,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
94,SCH00,TCH0022,CLS0004,Y7,2024/2025,2025-03-07,* Current Grades (KS3),English,8C
94,SCH00,TCH0028,CLS0013,Y7,2024/2025,2025-05-04,* Current Grades (KS3),Mathematics,9C
94,SCH00,TCH0024,CLS0020,Y7,2024/2025,2025-04-28,* Current Grades (KS3),Science,9C
95,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
95,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.8
95,SCH00,TCH0037,CLS0031,Y8,2024/2025,2025-04-02,* Current Grades (KS3),English,7D
95,SCH00,TCH0028,CLS0037,Y8,2024/2025,2025-03-27,* Current Grades (KS3),Mathematics,9A
96,SCH00,,CLS00155,Y12,2024/2025,2025-01-16,* Current Grades (KS5),Construction,D*D*D*
96,SCH00,,,Y12,2024/2025,2025-02-04,* Current Grades (KS5),Hospitality,D*D*D
96,SCH00,,,Y12,2024/2025,2025-06-28,* Current Grades (KS5),English,C
96,SCH00,TCH0028,CLS00181,Y12,2024/2025,2025-05-03,* Current Grades (KS5),Mathematics,C
96,SCH00,,CLS00186,Y12,2024/2025,2025-06-13,* Current Grades (KS5),Science,A
97,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,79.0
97,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,84.7
97,SCH00,TCH0002,CLS0024,Y8,2024/2025,2025-02-16,* Current Grades (KS3),English,7C
97,SCH00,TCH0033,CLS0038,Y8,2024/2025,2025-03-03,* Current Grades (KS3),Mathematics,9A
97,SCH00,,,Y8,2024/2025,2025-03-24,* Current Grades (KS3),Science,8B
98,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
98,SCH00,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,94.2
98,SCH00,TCH0027,CLS0029,Y8,2024/2025,2025-05-17,* Current Grades (KS3),English,8B
98,SCH00,,CLS0032,Y8,2024/2025,2025-04-18,* Current Grades (KS3),Mathematics,9E
98,SCH00,TCH0034,CLS0046,Y8,2024/2025,2025-03-10,* Current Grades (KS3),Science,8E
99,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88.0
99,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,92.3
99,SCH00,TCH0012,CLS0002,Y7,2024/2025,2025-01-28,* Current Grades (KS3),English,7D
99,SCH00,TCH0028,CLS0013,Y7,2024/2025,2025-06-21,* Current Grades (KS3),Mathematics,8B
99,SCH00,,CLS0016,Y7,2024/2025,2025-05-03,* Current Grades (KS3),Science,8D
100,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91.0
100,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,85.7
100,SCH00,TCH0002,CLS0000,Y7,2024/2025,2025-06-24,* Current Grades (KS3),English,8A
100,SCH00,TCH0028,CLS0013,Y7,2024/2025,2025-03-15,* Current Grades (KS3),Mathematics,8A
100,SCH00,TCH0034,CLS0022,Y7,2024/2025,2025-03-28,* Current Grades (KS3),Science,8A
101,SCH00,,,Y12,2024/2025,2025-04-03,* Current Grades (KS5),Construction,D*DD
101,SCH00,,CLS00165,Y12,2024/2025,2025-03-02,* Current Grades (KS5),Hospitality,DDD
101,SCH00,TCH0007,CLS00169,Y12,2024/2025,2025-05-02,* Current Grades (KS5),English,C
101,SCH00,,CLS00176,Y12,2024/2025,2025-02-25,* Current Grades (KS5),Mathematics,E
101,SCH00,,,Y12,2024/2025,2025-04-16,* Current Grades (KS5),Science,C
102,SCH00,,CLS00155,Y12,2024/2025,2025-02-22,* Current Grades (KS5),Construction,D*D*D
102,SCH00,TCH0006,CLS00161,Y12,2024/2025,2025-01-04,* Current Grades (KS5),Hospitality,D*DD
102,SCH00,,,Y12,2024/2025,2025-05-17,* Current Grades (KS5),English,B
102,SCH00,,,Y12,2024/2025,2025-03-26,* Current Grades (KS5),Mathematics,D
103,SCH00,,CLS00193,Y13,2024/2025,2025-06-07,* Current Grades (KS5),Construction,D*DD
103,SCH00,,CLS00205,Y13,2024/2025,2025-03-23,* Current Grades (KS5),Hospitality,D*D*D
103,SCH00,TCH0002,CLS00208,Y13,2024/2025,2025-05-14,* Current Grades (KS5),English,A
103,SCH00,TCH0034,CLS00230,Y13,2024/2025,2025-01-05,* Current Grades (KS5),Science,B
104,SCH00,,CLS00113,Y11,2024/2025,2025-03-14,* Current Grades,Construction,D1
104,SCH00,TCH0027,CLS00133,Y11,2024/2025,2025-01-16,* Current Grades,English,7
104,SCH00,TCH0028,CLS00141,Y11,2024/2025,2025-03-27,* Current Grades,Mathematics,8
104,SCH00,TCH0039,CLS00151,Y11,2024/2025,2025-05-09,* Current Grades,Science,5
105,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
105,SCH00,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.1
105,SCH00,,,Y9,2024/2025,2025-01-10,* Current Grades (KS3),English,8B
105,SCH00,,CLS0059,Y9,2024/2025,2025-03-26,* Current Grades (KS3),Mathematics,7E
105,SCH00,TCH0034,CLS0070,Y9,2024/2025,2025-02-08,* Current Grades (KS3),Science,7E
106,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
106,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
106,SCH00,TCH0007,CLS0001,Y7,2024/2025,2025-02-16,* Current Grades (KS3),English,8E
106,SCH00,,CLS0011,Y7,2024/2025,2025-06-16,* Current Grades (KS3),Mathematics,8B
106,SCH00,,CLS0017,Y7,2024/2025,2025-03-06,* Current Grades (KS3),Science,7E
107,SCH00,,CLS00193,Y13,2024/2025,2025-02-14,* Current Grades (KS5),Construction,D*D*D
107,SCH00,TCH0021,CLS00204,Y13,2024/2025,2025-06-05,* Current Grades (KS5),Hospitality,D*DD
107,SCH00,,,Y13,2024/2025,2025-01-21,* Current Grades (KS5),Mathematics,D
107,SCH00,,CLS00226,Y13,2024/2025,2025-01-28,* Current Grades (KS5),Science,A*
108,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87.0
108,SCH00,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,82.8
108,SCH00,,,Y7,2024/2025,2025-03-27,* Current Grades (KS3),English,7E
108,SCH00,TCH0038,CLS0015,Y7,2024/2025,2025-04-24,* Current Grades (KS3),Mathematics,7C
108,SCH00,,CLS0018,Y7,2024/2025,2025-04-09,* Current Grades (KS3),Science,7E
109,SCH00,,CLS00195,Y13,2024/2025,2025-05-09,* Current Grades (KS5),Construction,MMM
109,SCH00,TCH0031,CLS00206,Y13,2024/2025,2025-06-01,* Current Grades (KS5),Hospitality,D*D*D
109,SCH00,TCH0012,CLS00210,Y13,2024/2025,2025-04-03,* Current Grades (KS5),English,D
109,SCH00,,,Y13,2024/2025,2025-05-16,* Current Grades (KS5),Mathematics,U
109,SCH00,,,Y13,2024/2025,2025-01-04,* Current Grades (KS5),Science,B
110,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
110,SCH00,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,91.0
110,SCH00,TCH0010,CLS0074,Y10,2024/2025,2025-05-10,* Current Grades,Construction,D1
110,SCH00,,,Y10,2024/2025,2025-06-16,* Current Grades,Hospitality,D2
110,SCH00,,,Y10,2024/2025,2025-06-06,* Current Grades,English,7
110,SCH00,,,Y10,2024/2025,2025-06-29,* Current Grades,Mathematics,7
